T3,SP3,Y3,YN3
24146,50,12,4
24163,50,12,4
24179,50,12,4
24197,50,12,4
24213,50,12,4
24229,50,12,4
24246,50,12,4
24263,50,12,4
24280,50,12,4
24296,50,12,4
24312,50,12,4
24330,50,12,4
24346,50,12,4
24363,50,12,4
24379,50,12,4
24396,50,12,4
24413,50,12,4
24429,50,12,4
24445,50,12,4
24463,50,12,4
24479,50,12,4
24496,50,12,4
24512,50,12,4
24529,50,12,4
24546,50,12,4
24562,50,12,4
24579,50,12,4
24596,50,12,4
24612,50,12,4
24629,50,12,4
24645,50,12,4
24663,50,12,4
24679,50,12,4
24695,50,12,4
24712,50,12,4
24729,50,12,4
24745,50,12,4
24762,50,12,4
24778,50,12,4
24796,50,12,4
24812,50,12,4
24828,50,12,4
24845,50,12,4
24862,50,12,4
24879,50,12,4
24895,50,12,4
24911,50,13,3
24929,50,12,4
24945,50,12,4
24962,50,12,4
24978,50,12,4
24995,50,12,4
25012,50,12,4
25028,50,12,4
25044,50,12,4
25062,50,12,4
25078,50,12,4
25095,50,12,4
25111,50,13,3
25128,50,12,4
25145,50,12,4
25161,50,12,4
25178,50,13,3
25195,50,12,4
25211,50,12,4
25228,50,12,4
25244,50,13,3
25262,50,12,4
25278,50,12,4
25294,50,12,4
25311,50,13,3
25328,50,12,4
25345,50,12,4
25361,50,12,4
25377,50,13,3
25395,50,12,4
25411,50,13,3
25427,50,12,4
25444,50,13,3
25461,50,12,4
25478,50,13,3
25494,50,13,3
25510,50,13,3
25528,50,12,4
25544,50,13,3
25561,50,12,4
25577,50,13,3
25594,50,13,3
25611,50,13,3
25627,50,12,4
25644,50,13,3
25661,50,12,4
25677,50,13,3
25694,50,13,3
25710,50,13,3
25728,50,13,3
25744,50,13,3
25760,50,12,4
25777,50,13,3
25794,50,13,3
25810,50,13,3
25827,50,13,3
25843,50,13,3
25861,50,12,4
25877,50,13,3
25893,50,13,3
25910,50,13,3
25927,50,13,3
25944,50,13,3
25960,50,13,3
25976,50,13,3
25994,50,13,3
26010,50,13,3
26027,50,13,3
26043,50,13,3
26060,50,13,3
26077,50,13,3
26093,50,13,3
26109,50,13,3
26127,50,13,3
26143,50,13,3
26160,50,12,4
26176,50,13,3
26193,50,13,3
26210,50,13,3
26226,50,13,3
26243,50,13,3
26260,50,12,4
26276,50,13,3
26293,50,13,3
26309,50,13,3
26327,50,13,3
26343,50,13,3
26359,50,13,3
26376,50,13,3
26393,50,13,3
26409,50,13,3
26426,50,13,3
26442,50,13,3
26460,50,13,3
26476,50,13,3
26492,50,13,3
26509,50,13,3
26526,50,13,3
26543,50,13,3
26559,50,13,3
26575,50,13,3
26593,50,13,3
26609,50,13,3
26626,50,13,3
26642,50,13,3
26659,50,13,3
26676,50,13,3
26692,50,13,3
26708,50,13,3
26726,50,13,3
26742,50,13,3
26759,50,13,3
26775,50,13,3
26792,50,13,3
26809,50,13,3
26825,50,13,3
26842,50,13,3
26859,50,13,3
26875,50,13,3
26892,50,13,3
26908,50,13,3
26926,50,13,3
26942,50,13,3
26958,50,13,3
26975,50,13,3
26992,50,13,3
27009,50,13,3
27025,50,13,3
27041,50,13,3
27059,50,13,3
27075,50,13,3
27091,50,13,3
27108,50,13,3
27125,50,13,3
27142,50,13,3
27158,50,13,3
27174,50,13,3
27192,50,14,2
27208,50,13,3
27225,50,14,2
27241,50,13,3
27258,50,14,2
27275,50,14,2
27291,50,14,2
27308,50,14,2
27325,50,14,2
27341,50,13,3
27358,50,13,3
27374,50,13,3
27392,50,14,2
27408,50,13,3
27424,50,13,3
27441,50,13,3
27458,50,14,2
27474,50,13,3
27491,50,13,3
27507,50,13,3
27525,50,13,3
27541,50,13,3
27557,50,13,3
27574,50,13,3
27591,50,13,3
27608,50,13,3
27624,50,13,3
27640,50,13,3
27658,50,13,3
27674,50,13,3
27691,50,13,3
27707,50,13,3
27724,50,14,2
27741,50,13,3
27757,50,14,2
27773,50,14,2
27791,50,13,3
27807,50,14,2
27824,50,14,2
27840,50,13,3
27857,50,14,2
27874,50,14,2
27890,50,14,2
27907,50,14,2
27924,50,13,3
27940,50,13,3
27957,50,13,3
27973,50,13,3
27991,50,13,3
28007,50,13,3
28023,50,13,3
28040,50,13,3
28057,50,13,3
28073,50,13,3
28090,50,13,3
28106,50,13,3
28124,50,13,3
28140,50,13,3
28156,50,13,3
28173,50,13,3
28190,50,13,3
28207,50,13,3
28223,50,13,3
28239,50,13,3
28257,50,13,3
28273,50,13,3
28290,50,13,3
28306,50,13,3
28323,50,13,3
28340,50,13,3
28356,50,13,3
28372,50,13,3
28390,50,13,3
28406,50,13,3
28423,50,13,3
28439,50,13,3
28456,50,13,3
28473,50,13,3
28489,50,13,3
28506,50,13,3
28523,50,13,3
28539,50,13,3
28556,50,13,3
28572,50,13,3
28590,50,13,3
28606,50,13,3
28622,50,13,3
28639,50,13,3
28656,50,13,3
28673,50,13,3
28689,50,13,3
28705,50,13,3
28723,50,13,3
28739,50,13,3
28755,50,13,3
28772,50,13,3
28789,50,13,3
28806,50,13,3
28822,50,13,3
28838,50,13,3
28856,50,13,3
28872,50,13,3
28889,50,13,3
28905,50,13,3
28922,50,13,3
28939,50,13,3
28955,50,13,3
28972,50,13,3
28989,50,13,3
29005,50,12,4
29022,50,13,3
29038,50,13,3
29056,50,13,3
29072,50,12,4
29088,50,13,3
29105,50,13,3
29122,50,12,4
29138,50,13,3
29155,50,12,4
29171,50,12,4
29189,50,12,4
29205,50,13,3
29221,50,12,4
29238,50,12,4
29255,50,12,4
29272,50,13,3
29288,50,13,3
29304,50,13,3
29322,50,12,4
29338,50,12,4
29355,50,13,3
29371,50,12,4
29388,50,13,3
29405,50,12,4
29421,50,12,4
29437,50,12,4
29455,50,12,4
29471,50,12,4
29488,50,12,4
29504,50,12,4
29521,50,12,4
29538,50,12,4
29554,50,12,4
29571,50,12,4
29588,50,12,4
29604,50,12,4
29621,50,12,4
29637,50,12,4
29655,50,12,4
29671,50,12,4
29687,50,12,4
29704,50,12,4
29721,50,11,5
29737,50,12,4
29754,50,12,4
29770,50,12,4
29788,50,12,4
29804,50,12,4
29820,50,11,5
29837,50,12,4
29854,50,12,4
29871,50,12,4
29887,50,12,4
29903,50,12,4
29921,50,11,5
29937,50,12,4
29954,50,12,4
29970,50,12,4
29987,50,12,4
30004,50,12,4
30020,50,11,5
30036,50,12,4
30054,50,12,4
30070,50,12,4
30087,50,12,4
30103,50,12,4
30120,50,12,4
30137,50,12,4
30153,50,12,4
30170,50,12,4
30187,50,12,4
30203,50,12,4
30220,50,12,4
30236,50,12,4
30254,50,12,4
30270,50,12,4
30286,50,12,4
30303,50,12,4
30320,50,12,4
30337,50,12,4
30353,50,12,4
30369,50,12,4
30387,50,12,4
30403,50,12,4
30419,50,12,4
30436,50,12,4
30453,50,12,4
30470,50,12,4
30486,50,12,4
30502,50,12,4
30520,50,12,4
30536,50,12,4
30553,50,12,4
30569,50,12,4
30586,50,12,4
30603,50,12,4
30619,50,12,4
30636,50,12,4
30653,50,12,4
30669,50,12,4
30686,50,12,4
30702,50,12,4
30720,50,12,4
30736,50,12,4
30752,50,12,4
30769,50,12,4
30786,50,12,4
30802,50,12,4
30819,50,12,4
30835,50,12,4
30853,50,12,4
30869,50,12,4
30885,50,12,4
30902,50,11,5
30919,50,12,4
30936,50,12,4
30952,50,12,4
30968,50,12,4
30986,50,12,4
31002,50,11,5
31019,50,12,4
31035,50,12,4
31052,50,11,5
31069,50,12,4
31085,50,12,4
31101,50,11,5
31119,50,12,4
31135,50,12,4
31152,50,12,4
31168,50,12,4
31185,50,12,4
31202,50,11,5
31218,50,12,4
31235,50,12,4
31252,50,12,4
31268,50,12,4
31285,50,12,4
31301,50,12,4
31319,50,12,4
31335,50,12,4
31351,50,12,4
31368,50,12,4
31385,50,12,4
31401,50,12,4
31418,50,12,4
31434,50,12,4
31452,50,12,4
31468,50,12,4
31484,50,12,4
31501,50,11,5
31518,50,12,4
31535,50,12,4
31551,50,12,4
31567,50,12,4
31585,50,12,4
31601,50,11,5
31618,50,12,4
31634,50,12,4
31651,50,12,4
31668,50,12,4
31684,50,12,4
31700,50,11,5
31718,50,12,4
31734,50,12,4
31751,50,12,4
31767,50,12,4
31784,50,12,4
31801,50,11,5
31817,50,11,5
31834,50,12,4
31851,50,12,4
31867,50,12,4
31884,50,12,4
31900,50,12,4
31918,50,12,4
31934,50,11,5
31950,50,12,4
31967,50,12,4
31984,50,12,4
32001,50,12,4
32017,50,12,4
32033,50,12,4
32051,50,12,4
32067,50,12,4
32083,50,12,4
32100,50,12,4
32117,50,12,4
32134,50,11,5
32150,50,11,5
32166,50,11,5
32184,50,12,4
32200,50,12,4
32217,50,12,4
32233,50,12,4
32250,50,12,4
32267,50,11,5
32283,50,11,5
32300,50,11,5
32317,50,11,5
32333,50,11,5
32350,50,12,4
32366,50,11,5
32384,50,12,4
32400,50,11,5
32416,50,11,5
32433,50,11,5
32450,50,12,4
32466,50,12,4
32483,50,12,4
32499,50,12,4
32517,50,12,4
32533,50,11,5
32549,50,12,4
32566,50,12,4
32583,50,11,5
32600,50,11,5
32616,50,12,4
32632,50,11,5
32650,50,11,5
32666,50,12,4
32683,50,11,5
32699,50,11,5
32716,50,12,4
32733,50,12,4
32749,50,11,5
32765,50,12,4
32783,50,11,5
32799,50,11,5
32816,50,11,5
32832,50,12,4
32849,50,11,5
32866,50,12,4
32882,50,11,5
32899,50,12,4
32916,50,12,4
32932,50,11,5
32949,50,12,4
32965,50,12,4
32983,50,11,5
32999,50,11,5
33015,50,12,4
33032,50,12,4
33049,50,12,4
33065,50,12,4
33082,50,12,4
33098,50,11,5
33116,50,12,4
33132,50,12,4
33148,50,12,4
33165,50,12,4
33182,50,12,4
33199,50,12,4
33215,50,12,4
33231,50,12,4
33249,50,12,4
33265,50,12,4
33282,50,11,5
33298,50,12,4
33315,50,12,4
33332,50,12,4
33348,50,12,4
33364,50,12,4
33382,50,11,5
33398,50,12,4
33415,50,12,4
33431,50,12,4
33448,50,12,4
33465,50,12,4
33481,50,11,5
33498,50,12,4
33515,50,12,4
33531,50,12,4
33548,50,12,4
33564,50,12,4
33582,50,11,5
33598,50,12,4
33614,50,12,4
33631,50,12,4
33648,50,12,4
33665,50,12,4
33681,50,12,4
33697,50,12,4
33715,50,12,4
33731,50,12,4
33747,50,12,4
33764,50,12,4
33781,50,12,4
33798,50,12,4
33814,50,12,4
33830,50,12,4
33848,50,12,4
33864,50,12,4
33881,50,12,4
33897,50,12,4
33914,50,12,4
33931,50,12,4
33947,50,12,4
33964,50,12,4
33981,50,12,4
33997,50,12,4
34014,50,12,4
34030,50,12,4
34048,50,12,4
34064,50,12,4
34080,50,12,4
34097,50,12,4
34114,50,12,4
34130,50,12,4
34147,50,12,4
34163,50,12,4
34181,50,12,4
34197,50,12,4
34213,50,12,4
34230,50,12,4
34247,50,12,4
34264,50,12,4
34280,50,12,4
34296,50,12,4
34314,50,12,4
34330,50,12,4
34347,50,12,4
34363,50,12,4
34380,50,12,4
34397,50,12,4
34413,50,12,4
34429,50,11,5
34447,50,12,4
34463,50,11,5
34480,50,12,4
34496,50,12,4
34513,50,12,4
34530,50,12,4
34546,50,12,4
34563,50,11,5
34580,50,12,4
34596,50,12,4
34613,50,12,4
34629,50,12,4
34647,50,12,4
34663,50,11,5
34679,50,12,4
34696,50,12,4
34713,50,12,4
34729,50,12,4
34746,50,12,4
34762,50,11,5
34780,50,12,4
34796,50,12,4
34812,50,12,4
34829,50,12,4
34846,50,12,4
34863,50,12,4
34879,50,12,4
34895,50,12,4
34913,50,12,4
34929,50,12,4
34946,50,12,4
34962,50,12,4
34979,50,12,4
34996,50,12,4
35012,50,12,4
35028,50,12,4
35046,50,12,4
35062,50,12,4
35079,50,12,4
35095,50,12,4
35112,50,12,4
35129,50,12,4
35145,50,12,4
35162,50,12,4
35179,50,12,4
35195,50,12,4
35212,50,12,4
35228,50,12,4
35246,50,12,4
35262,50,12,4
35278,50,12,4
35295,50,13,3
35312,50,12,4
35329,50,12,4
35345,50,12,4
35361,50,12,4
35379,50,12,4
35395,50,12,4
35411,50,12,4
35428,50,13,3
35445,50,12,4
35462,50,12,4
35478,50,12,4
35494,50,13,3
35512,50,12,4
35528,50,12,4
35545,50,12,4
35561,50,13,3
35578,50,12,4
35595,50,12,4
35611,50,12,4
35628,50,13,3
35645,50,12,4
35661,50,12,4
35678,50,12,4
35694,50,13,3
35712,50,12,4
35728,50,12,4
35744,50,12,4
35761,50,13,3
35778,50,12,4
35794,50,12,4
35811,50,12,4
35827,50,13,3
35845,50,12,4
35861,50,12,4
35877,50,12,4
35894,50,13,3
35911,50,12,4
35928,50,12,4
35944,50,12,4
35960,50,13,3
35978,50,12,4
35994,50,12,4
36011,50,12,4
36027,50,13,3
36044,50,12,4
36061,50,12,4
36077,50,12,4
36093,50,13,3
36111,50,12,4
36127,50,12,4
36144,50,12,4
36160,50,13,3
36177,50,12,4
36194,50,12,4
36210,50,12,4
36227,50,13,3
36244,50,12,4
36260,50,12,4
36277,50,12,4
36293,50,13,3
36311,50,12,4
36327,50,12,4
36343,50,12,4
36360,50,13,3
36377,50,12,4
36393,50,13,3
36410,50,13,3
36426,50,13,3
36444,50,12,4
36460,50,13,3
36476,50,13,3
36493,50,13,3
36510,50,13,3
36527,50,13,3
36543,50,12,4
36559,50,13,3
36577,50,13,3
36593,50,13,3
36610,50,13,3
36626,50,13,3
36643,50,13,3
36660,50,13,3
36676,50,13,3
36692,50,13,3
36710,50,13,3
36726,50,13,3
36743,50,12,4
36759,50,13,3
36776,50,13,3
36793,50,13,3
36809,50,13,3
36826,50,13,3
36843,50,12,4
36859,50,13,3
36876,50,13,3
36892,50,13,3
36910,50,13,3
36926,50,13,3
36942,50,12,4
36959,50,13,3
36976,50,13,3
36993,50,13,3
37009,50,13,3
37025,50,13,3
37043,50,12,4
37059,50,13,3
37075,50,13,3
37092,50,13,3
37109,50,13,3
37126,50,13,3
37142,50,12,4
37158,50,13,3
37176,50,13,3
37192,50,13,3
37209,50,13,3
37225,50,13,3
37242,50,13,3
37259,50,13,3
37275,50,13,3
37292,50,13,3
37309,50,13,3
37325,50,13,3
37342,50,13,3
37358,50,13,3
37376,50,13,3
37392,50,13,3
37408,50,13,3
37425,50,13,3
37442,50,13,3
37458,50,13,3
37475,50,13,3
37491,50,13,3
37509,50,13,3
37525,50,13,3
37541,50,13,3
37558,50,13,3
37575,50,13,3
37592,50,13,3
37608,50,13,3
37624,50,13,3
37642,50,13,3
37658,50,13,3
37675,50,13,3
37691,50,13,3
37708,50,13,3
37725,50,13,3
37741,50,13,3
37757,50,13,3
37775,50,13,3
37791,50,13,3
37808,50,13,3
37824,50,13,3
37841,50,13,3
37858,50,13,3
37874,50,13,3
37891,50,13,3
37908,50,13,3
37924,50,13,3
37941,50,13,3
37957,50,13,3
37975,50,13,3
37991,50,13,3
38007,50,13,3
38024,50,12,4
38041,50,13,3
38057,50,13,3
38074,50,13,3
38090,50,13,3
38108,50,13,3
38124,50,13,3
38140,50,13,3
38157,50,13,3
38174,50,13,3
38191,50,13,3
38207,50,13,3
38223,50,13,3
38241,50,13,3
38257,50,13,3
38274,50,13,3
38290,50,13,3
38307,50,13,3
38324,50,12,4
38340,50,13,3
38356,50,13,3
38374,50,13,3
38390,50,13,3
38407,50,13,3
38423,50,13,3
38440,50,13,3
38457,50,13,3
38473,50,13,3
38490,50,13,3
38507,50,13,3
38523,50,12,4
38540,50,13,3
38556,50,13,3
38574,50,13,3
38590,50,13,3
38606,50,13,3
38623,50,12,4
38640,50,13,3
38657,50,13,3
38673,50,13,3
38689,50,13,3
38707,50,13,3
38723,50,12,4
38739,50,13,3
38756,50,13,3
38773,50,13,3
38790,50,13,3
38806,50,13,3
38822,50,12,4
38840,50,13,3
38856,50,13,3
38873,50,13,3
38889,50,13,3
38906,50,13,3
38923,50,12,4
38939,50,13,3
38956,50,13,3
38973,50,13,3
38989,50,13,3
39006,50,13,3
39022,50,13,3
39040,50,13,3
39056,50,13,3
39072,50,13,3
39089,50,13,3
39106,50,13,3
39122,50,13,3
39139,50,13,3
39155,50,12,4
39173,50,12,4
39189,50,13,3
39205,50,13,3
39222,50,13,3
39239,50,12,4
39256,50,12,4
39272,50,12,4
39288,50,12,4
39306,50,12,4
39322,50,12,4
39339,50,12,4
39355,50,12,4
39372,50,12,4
39389,50,12,4
39405,50,12,4
39421,50,12,4
39439,50,12,4
39455,50,12,4
39472,50,12,4
39488,50,12,4
39505,50,12,4
39522,50,12,4
39538,50,12,4
39555,50,12,4
39572,50,12,4
39588,50,12,4
39605,50,12,4
39621,50,12,4
39639,50,12,4
39655,50,12,4
39671,50,12,4
39688,50,12,4
39705,50,12,4
39721,50,12,4
39738,50,12,4
39754,50,12,4
39772,50,12,4
39788,50,12,4
39804,50,12,4
39821,50,12,4
39838,50,12,4
39855,50,12,4
39871,50,12,4
39887,50,12,4
39905,50,11,5
39921,50,12,4
39938,50,12,4
39954,50,12,4
39971,50,12,4
39988,50,12,4
40004,50,11,5
40020,50,12,4
40038,50,12,4
40054,50,12,4
40071,50,12,4
40087,50,12,4
40104,50,12,4
40121,50,12,4
40137,50,12,4
40154,50,12,4
40171,50,12,4
40187,50,12,4
40204,50,12,4
40220,50,12,4
40238,50,12,4
40254,50,12,4
40270,50,12,4
40287,50,12,4
40304,50,11,5
40321,50,12,4
40337,50,12,4
40353,50,12,4
40371,50,12,4
40387,50,12,4
40403,50,11,5
40420,50,12,4
40437,50,12,4
40454,50,12,4
40470,50,12,4
40486,50,12,4
40504,50,11,5
40520,50,12,4
40537,50,12,4
40553,50,12,4
40570,50,12,4
40587,50,12,4
40603,50,11,5
40620,50,11,5
40637,50,11,5
40653,50,11,5
40670,50,11,5
40686,50,11,5
40704,50,11,5
40720,50,11,5
40736,50,11,5
40753,50,11,5
40770,50,11,5
40786,50,11,5
40803,50,11,5
40819,50,11,5
40837,50,11,5
40853,50,11,5
40869,50,11,5
40886,50,11,5
40903,50,11,5
40920,50,11,5
40936,50,11,5
40952,50,11,5
40970,50,11,5
40986,50,11,5
41003,50,11,5
41019,50,11,5
41036,50,11,5
41053,50,11,5
41069,50,11,5
41085,50,11,5
41103,50,11,5
41119,50,11,5
41136,50,11,5
41152,50,11,5
41169,50,11,5
41186,50,12,4
41202,50,11,5
41219,50,11,5
41236,50,11,5
41252,50,11,5
41269,50,11,5
41285,50,11,5
41303,50,11,5
41319,50,11,5
41335,50,11,5
41352,50,11,5
41369,50,11,5
41385,50,11,5
41402,50,11,5
41418,50,11,5
41436,50,11,5
41452,50,11,5
41468,50,11,5
41485,50,11,5
41502,50,11,5
41519,50,11,5
41535,50,11,5
41551,50,11,5
41569,50,12,4
41585,50,11,5
41602,50,11,5
41618,50,11,5
41635,50,11,5
41652,50,11,5
41668,50,11,5
41684,50,11,5
41702,50,11,5
41718,50,11,5
41735,50,11,5
41751,50,12,4
41768,50,11,5
41785,50,11,5
41801,50,11,5
41818,50,11,5
41835,50,11,5
41851,50,11,5
41868,50,11,5
41884,50,11,5
41902,50,11,5
41918,50,11,5
41934,50,11,5
41951,50,11,5
41968,50,11,5
41985,50,11,5
42001,50,11,5
42017,50,11,5
42035,50,11,5
42051,50,11,5
42067,50,11,5
42084,50,11,5
42101,50,11,5
42118,50,11,5
42134,50,11,5
42150,50,11,5
42168,50,11,5
42184,50,11,5
42201,50,11,5
42217,50,11,5
42234,50,11,5
42251,50,11,5
42267,50,11,5
42284,50,11,5
42301,50,11,5
42317,50,11,5
42334,50,11,5
42350,50,11,5
42368,50,11,5
42384,50,11,5
42400,50,11,5
42417,50,11,5
42434,50,11,5
42450,50,11,5
42467,50,11,5
42483,50,11,5
42501,50,11,5
42517,50,11,5
42533,50,11,5
42550,50,11,5
42567,50,11,5
42584,50,11,5
42600,50,11,5
42616,50,11,5
42634,50,11,5
42650,50,11,5
42667,50,11,5
42683,50,11,5
42700,50,11,5
42717,50,11,5
42733,50,11,5
42749,50,11,5
42767,50,11,5
42783,50,11,5
42800,50,11,5
42816,50,11,5
42833,50,11,5
42850,50,11,5
42866,50,11,5
42883,50,11,5
42900,50,11,5
42916,50,11,5
42933,50,11,5
42949,50,11,5
42967,50,11,5
42983,50,11,5
42999,50,11,5
43016,50,11,5
43033,50,11,5
43049,50,11,5
43066,50,11,5
43082,50,11,5
43100,50,11,5
43116,50,11,5
43132,50,11,5
43149,50,11,5
43166,50,11,5
43183,50,11,5
43199,50,11,5
43215,50,11,5
43233,50,11,5
43249,50,11,5
43266,50,11,5
43282,50,11,5
43299,50,11,5
43316,50,11,5
43332,50,11,5
43348,50,11,5
43366,50,11,5
43382,50,11,5
43399,50,11,5
43415,50,11,5
43432,50,11,5
43449,50,11,5
43465,50,11,5
43482,50,11,5
43499,50,11,5
43515,50,11,5
43532,50,11,5
43548,50,11,5
43566,50,11,5
43582,50,11,5
43598,50,11,5
43615,50,11,5
43632,50,11,5
43649,50,11,5
43665,50,11,5
43681,50,11,5
43699,50,11,5
43715,50,11,5
43731,50,11,5
43748,50,11,5
43765,50,11,5
43782,50,11,5
43798,50,11,5
43814,50,11,5
43832,50,11,5
43848,50,11,5
43865,50,11,5
43881,50,11,5
43898,50,11,5
43915,50,11,5
43931,50,11,5
43948,50,11,5
43965,50,11,5
43981,50,11,5
43998,50,11,5
44014,50,11,5
44032,50,11,5
44048,50,11,5
44064,50,11,5
44081,50,11,5
44098,50,11,5
44114,50,11,5
44131,50,11,5
44147,50,11,5
44165,50,11,5
44181,50,11,5
44197,50,11,5
44214,50,11,5
44231,50,11,5
44248,50,11,5
44264,50,11,5
44280,50,11,5
44298,50,11,5
44314,50,11,5
44331,50,11,5
44347,50,11,5
44364,50,11,5
44381,50,11,5
44397,50,11,5
44413,50,11,5
44431,50,11,5
44447,50,11,5
44464,50,11,5
44480,50,11,5
44497,50,11,5
44514,50,11,5
44530,50,11,5
44547,50,11,5
44564,50,11,5
44580,50,11,5
44597,50,11,5
44613,50,11,5
44631,50,11,5
44647,50,11,5
44663,50,11,5
44680,50,11,5
44697,50,11,5
44713,50,11,5
44730,50,11,5
44746,50,11,5
44764,50,11,5
44780,50,11,5
44796,50,11,5
44813,50,11,5
44830,50,11,5
44847,50,11,5
44863,50,11,5
44879,50,11,5
44897,50,11,5
44913,50,11,5
44930,50,11,5
44946,50,11,5
44963,50,11,5
44980,50,11,5
44996,50,11,5
45012,50,11,5
45030,50,11,5
45046,50,11,5
45063,50,11,5
45079,50,11,5
45096,50,11,5
45113,50,11,5
45129,50,11,5
45146,50,11,5
45163,50,11,5
45179,50,11,5
45196,50,11,5
45212,50,11,5
45230,50,11,5
45246,50,11,5
45262,50,12,4
45279,50,11,5
45296,50,12,4
45313,50,11,5
45329,50,11,5
45345,50,11,5
45363,50,12,4
45379,50,11,5
45395,50,12,4
45412,50,12,4
45429,50,11,5
45446,50,12,4
45462,50,11,5
45478,50,12,4
45496,50,12,4
45512,50,12,4
45529,50,12,4
45545,50,12,4
45562,50,12,4
45579,50,12,4
45595,50,12,4
45612,50,12,4
45629,50,12,4
45645,50,11,5
45662,50,12,4
45678,50,12,4
45696,50,12,4
45712,50,12,4
45728,50,12,4
45745,50,11,5
45762,50,12,4
45778,50,12,4
45795,50,12,4
45811,50,12,4
45829,50,12,4
45845,50,11,5
45861,50,12,4
45878,50,12,4
45895,50,12,4
45912,50,12,4
45928,50,12,4
45944,50,11,5
45962,50,12,4
45978,50,12,4
45995,50,12,4
46011,50,12,4
46028,50,12,4
46045,50,12,4
46061,50,12,4
46077,50,12,4
46095,50,12,4
46111,50,12,4
46128,50,12,4
46144,50,12,4
46161,50,12,4
46178,50,12,4
46194,50,12,4
46211,50,12,4
46228,50,12,4
46244,50,12,4
46261,50,12,4
46277,50,12,4
46295,50,12,4
46311,50,12,4
46327,50,12,4
46344,50,12,4
46361,50,12,4
46377,50,12,4
46394,50,12,4
46410,50,12,4
46428,50,12,4
46444,50,12,4
46460,50,12,4
46477,50,12,4
46494,50,12,4
46511,50,12,4
46527,50,12,4
46543,50,12,4
46561,50,12,4
46577,50,12,4
46594,50,12,4
46610,50,12,4
46627,50,12,4
46644,50,12,4
46660,50,12,4
46676,50,12,4
46694,50,12,4
46710,50,12,4
46727,50,12,4
46743,50,12,4
46760,50,12,4
46777,50,12,4
46793,50,12,4
46810,50,12,4
46827,50,12,4
46843,50,12,4
46860,50,12,4
46876,50,12,4
46894,50,12,4
46910,50,12,4
46926,50,12,4
46943,50,12,4
46960,50,12,4
46977,50,12,4
46993,50,12,4
47009,50,12,4
47027,50,12,4
47043,50,12,4
47059,50,12,4
47076,50,12,4
47093,50,12,4
47110,50,12,4
47126,50,12,4
47142,50,12,4
47160,50,12,4
47176,50,12,4
47193,50,12,4
47209,50,12,4
47226,50,12,4
47243,50,12,4
47259,50,12,4
47276,50,12,4
47293,50,12,4
47309,50,12,4
47326,50,12,4
47342,50,12,4
47360,50,12,4
47376,50,12,4
47392,50,12,4
47409,50,12,4
47426,50,12,4
47442,50,12,4
47459,50,12,4
47475,50,12,4
47493,50,12,4
47509,50,12,4
47525,50,12,4
47542,50,12,4
47559,50,12,4
47576,50,12,4
47592,50,12,4
47608,50,12,4
47626,50,12,4
47642,50,12,4
47659,50,12,4
47675,50,12,4
47692,50,12,4
47709,50,12,4
47725,50,12,4
47741,50,12,4
47759,50,12,4
47775,50,12,4
47792,50,12,4
47808,50,12,4
47825,50,12,4
47842,50,12,4
47858,50,12,4
47875,50,13,3
47892,50,12,4
47908,50,12,4
47925,50,12,4
47941,50,12,4
47959,50,12,4
47975,50,12,4
